person_id,name,age,city,role
P08706,Person_08706,51,Rajkot,Person of Interest
P08707,Person_08707,44,Surat,Associate
P08708,Person_08708,41,Hyderabad,Suspect
P08709,Person_08709,25,Pune,Person of Interest
P08710,Person_08710,42,Surat,Associate
P08711,Person_08711,24,Bengaluru,Associate
P08712,Person_08712,31,Hyderabad,Associate
P08713,Person_08713,45,Ahmedabad,Person of Interest
P08714,Person_08714,33,Jaipur,Suspect
P08715,Person_08715,46,Pune,Suspect
P08716,Person_08716,41,Ahmedabad,Person of Interest
P08717,Person_08717,39,Ahmedabad,Suspect
P08718,Person_08718,23,Indore,Associate
P08719,Person_08719,38,Kolkata,Suspect
P08720,Person_08720,27,Indore,Suspect
P08721,Person_08721,34,Ahmedabad,Person of Interest
P08722,Person_08722,22,Bengaluru,Associate
P08723,Person_08723,30,Pune,Suspect
P08724,Person_08724,52,Kolkata,Person of Interest
P08725,Person_08725,44,Bengaluru,Associate
P08726,Person_08726,28,Pune,Person of Interest
P08727,Person_08727,30,Pune,Suspect
P08728,Person_08728,48,Kolkata,Suspect
P08729,Person_08729,55,Hyderabad,Associate
P08730,Person_08730,41,Hyderabad,Associate
P08731,Person_08731,32,Rajkot,Person of Interest
P08732,Person_08732,42,Bengaluru,Suspect
P08733,Person_08733,46,Ahmedabad,Suspect
P08734,Person_08734,49,Ahmedabad,Associate
P08735,Person_08735,61,Pune,Person of Interest
P08736,Person_08736,51,Pune,Associate
P08737,Person_08737,64,Surat,Associate
P08738,Person_08738,34,Rajkot,Suspect
P08739,Person_08739,36,Delhi,Suspect
P08740,Person_08740,26,Mumbai,Associate
P08741,Person_08741,43,Kolkata,Associate
P08742,Person_08742,49,Indore,Associate
P08743,Person_08743,52,Ahmedabad,Associate
P08744,Person_08744,27,Rajkot,Witness
P08745,Person_08745,52,Bengaluru,Suspect
P08746,Person_08746,44,Jaipur,Witness
P08747,Person_08747,61,Surat,Witness
P08748,Person_08748,48,Bengaluru,Suspect
P08749,Person_08749,51,Ahmedabad,Associate
P08750,Person_08750,53,Indore,Suspect
P08751,Person_08751,57,Mumbai,Suspect
P08752,Person_08752,37,Pune,Associate
P08753,Person_08753,57,Bengaluru,Person of Interest
P08754,Person_08754,39,Delhi,Suspect
P08755,Person_08755,27,Jaipur,Suspect
P08756,Person_08756,39,Bengaluru,Suspect
P08757,Person_08757,63,Rajkot,Suspect
P08758,Person_08758,45,Kolkata,Associate
P08759,Person_08759,51,Vadodara,Suspect
P08760,Person_08760,61,Pune,Suspect
P08761,Person_08761,39,Bengaluru,Associate
P08762,Person_08762,23,Ahmedabad,Suspect
P08763,Person_08763,62,Ahmedabad,Associate
P08764,Person_08764,27,Pune,Person of Interest
P08765,Person_08765,35,Ahmedabad,Suspect
P08766,Person_08766,28,Jaipur,Suspect
P08767,Person_08767,40,Ahmedabad,Person of Interest
P08768,Person_08768,39,Ahmedabad,Suspect
P08769,Person_08769,31,Delhi,Person of Interest
P08770,Person_08770,42,Kolkata,Person of Interest
P08771,Person_08771,36,Delhi,Associate
P08772,Person_08772,46,Hyderabad,Associate
P08773,Person_08773,52,Pune,Witness
P08774,Person_08774,23,Mumbai,Associate
P08775,Person_08775,47,Indore,Associate
P08776,Person_08776,30,Rajkot,Suspect
P08777,Person_08777,62,Rajkot,Suspect
P08778,Person_08778,60,Bengaluru,Person of Interest
P08779,Person_08779,26,Surat,Suspect
P08780,Person_08780,53,Mumbai,Suspect
P08781,Person_08781,32,Vadodara,Associate
P08782,Person_08782,34,Pune,Person of Interest
P08783,Person_08783,37,Delhi,Suspect
P08784,Person_08784,26,Kolkata,Suspect
P08785,Person_08785,62,Vadodara,Witness
P08786,Person_08786,37,Hyderabad,Suspect
P08787,Person_08787,43,Indore,Associate
P08788,Person_08788,45,Bengaluru,Associate
P08789,Person_08789,39,Hyderabad,Associate
P08790,Person_08790,40,Surat,Suspect
P08791,Person_08791,42,Bengaluru,Associate
P08792,Person_08792,54,Ahmedabad,Suspect
P08793,Person_08793,50,Mumbai,Person of Interest
P08794,Person_08794,25,Pune,Witness
P08795,Person_08795,38,Surat,Person of Interest
P08796,Person_08796,55,Bengaluru,Associate
P08797,Person_08797,64,Hyderabad,Associate
P08798,Person_08798,52,Pune,Suspect
P08799,Person_08799,60,Ahmedabad,Suspect
P08800,Person_08800,47,Mumbai,Person of Interest
P08801,Person_08801,44,Surat,Suspect
P08802,Person_08802,47,Pune,Suspect
P08803,Person_08803,54,Rajkot,Suspect
P08804,Person_08804,46,Surat,Associate
P08805,Person_08805,62,Rajkot,Associate
P08806,Person_08806,63,Surat,Suspect
P08807,Person_08807,30,Delhi,Person of Interest
P08808,Person_08808,59,Jaipur,Suspect
P08809,Person_08809,63,Jaipur,Person of Interest
P08810,Person_08810,55,Indore,Associate
P08811,Person_08811,57,Surat,Suspect
P08812,Person_08812,52,Hyderabad,Associate
P08813,Person_08813,41,Mumbai,Suspect
P08814,Person_08814,30,Jaipur,Suspect
P08815,Person_08815,52,Delhi,Suspect
P08816,Person_08816,25,Mumbai,Associate
P08817,Person_08817,21,Bengaluru,Suspect
P08818,Person_08818,30,Pune,Suspect
P08819,Person_08819,24,Mumbai,Person of Interest
P08820,Person_08820,64,Surat,Witness
P08821,Person_08821,23,Jaipur,Associate
P08822,Person_08822,26,Delhi,Associate
P08823,Person_08823,27,Hyderabad,Person of Interest
P08824,Person_08824,28,Kolkata,Suspect
P08825,Person_08825,58,Surat,Associate
P08826,Person_08826,37,Rajkot,Person of Interest
P08827,Person_08827,28,Delhi,Person of Interest
P08828,Person_08828,40,Kolkata,Associate
P08829,Person_08829,58,Jaipur,Witness
P08830,Person_08830,46,Kolkata,Suspect
P08831,Person_08831,26,Delhi,Suspect
P08832,Person_08832,46,Ahmedabad,Associate
P08833,Person_08833,64,Jaipur,Associate
P08834,Person_08834,31,Indore,Associate
P08835,Person_08835,39,Ahmedabad,Associate
P08836,Person_08836,58,Bengaluru,Suspect
P08837,Person_08837,46,Jaipur,Associate
P08838,Person_08838,55,Mumbai,Person of Interest
P08839,Person_08839,47,Indore,Suspect
P08840,Person_08840,62,Rajkot,Suspect
P08841,Person_08841,59,Hyderabad,Suspect
P08842,Person_08842,57,Ahmedabad,Suspect
P08843,Person_08843,47,Pune,Suspect
P08844,Person_08844,46,Delhi,Suspect
P08845,Person_08845,32,Hyderabad,Suspect
P08846,Person_08846,37,Delhi,Associate
P08847,Person_08847,39,Pune,Associate
P08848,Person_08848,42,Surat,Person of Interest
P08849,Person_08849,44,Pune,Suspect
P08850,Person_08850,34,Bengaluru,Suspect
P08851,Person_08851,61,Surat,Associate
P08852,Person_08852,22,Hyderabad,Person of Interest
P08853,Person_08853,64,Surat,Suspect
P08854,Person_08854,64,Mumbai,Suspect
P08855,Person_08855,54,Jaipur,Person of Interest
P08856,Person_08856,22,Hyderabad,Witness
P08857,Person_08857,53,Indore,Suspect
P08858,Person_08858,21,Rajkot,Associate
P08859,Person_08859,32,Pune,Suspect
P08860,Person_08860,59,Surat,Suspect
P08861,Person_08861,64,Hyderabad,Person of Interest
P08862,Person_08862,25,Bengaluru,Suspect
P08863,Person_08863,25,Rajkot,Suspect
P08864,Person_08864,37,Delhi,Person of Interest
P08865,Person_08865,29,Kolkata,Suspect
P08866,Person_08866,42,Bengaluru,Suspect
P08867,Person_08867,31,Mumbai,Associate
P08868,Person_08868,27,Surat,Suspect
P08869,Person_08869,61,Rajkot,Witness
P08870,Person_08870,44,Jaipur,Person of Interest
P08871,Person_08871,42,Mumbai,Person of Interest
P08872,Person_08872,28,Kolkata,Suspect
P08873,Person_08873,64,Surat,Person of Interest
P08874,Person_08874,47,Ahmedabad,Witness
P08875,Person_08875,59,Surat,Person of Interest
P08876,Person_08876,54,Vadodara,Person of Interest
P08877,Person_08877,53,Pune,Suspect
P08878,Person_08878,21,Bengaluru,Suspect
P08879,Person_08879,33,Surat,Suspect
P08880,Person_08880,34,Surat,Suspect
P08881,Person_08881,28,Indore,Suspect
P08882,Person_08882,23,Hyderabad,Suspect
P08883,Person_08883,54,Rajkot,Suspect
P08884,Person_08884,38,Indore,Associate
P08885,Person_08885,57,Delhi,Associate
P08886,Person_08886,44,Kolkata,Suspect
P08887,Person_08887,37,Jaipur,Suspect
P08888,Person_08888,47,Indore,Person of Interest
P08889,Person_08889,57,Pune,Associate
P08890,Person_08890,63,Mumbai,Suspect
P08891,Person_08891,47,Surat,Suspect
P08892,Person_08892,36,Pune,Suspect
P08893,Person_08893,34,Mumbai,Suspect
P08894,Person_08894,57,Pune,Suspect
P08895,Person_08895,55,Bengaluru,Suspect
P08896,Person_08896,56,Jaipur,Suspect
P08897,Person_08897,47,Delhi,Suspect
P08898,Person_08898,50,Mumbai,Person of Interest
P08899,Person_08899,21,Rajkot,Suspect
P08900,Person_08900,63,Bengaluru,Person of Interest
P08901,Person_08901,51,Hyderabad,Suspect
P08902,Person_08902,23,Surat,Suspect
P08903,Person_08903,42,Vadodara,Suspect
P08904,Person_08904,23,Bengaluru,Suspect
P08905,Person_08905,39,Vadodara,Person of Interest
P08906,Person_08906,56,Pune,Person of Interest
P08907,Person_08907,43,Bengaluru,Associate
P08908,Person_08908,37,Hyderabad,Suspect
P08909,Person_08909,58,Kolkata,Suspect
P08910,Person_08910,41,Hyderabad,Suspect
P08911,Person_08911,57,Vadodara,Person of Interest
P08912,Person_08912,62,Hyderabad,Suspect
P08913,Person_08913,57,Bengaluru,Suspect
P08914,Person_08914,24,Ahmedabad,Suspect
P08915,Person_08915,59,Indore,Witness
P08916,Person_08916,36,Mumbai,Suspect
P08917,Person_08917,40,Vadodara,Person of Interest
P08918,Person_08918,22,Jaipur,Suspect
P08919,Person_08919,44,Ahmedabad,Suspect
P08920,Person_08920,40,Rajkot,Witness
P08921,Person_08921,21,Vadodara,Suspect
P08922,Person_08922,43,Jaipur,Associate
P08923,Person_08923,45,Bengaluru,Suspect
P08924,Person_08924,23,Jaipur,Suspect
P08925,Person_08925,44,Hyderabad,Associate
P08926,Person_08926,64,Hyderabad,Person of Interest
P08927,Person_08927,26,Ahmedabad,Person of Interest
P08928,Person_08928,35,Surat,Associate
P08929,Person_08929,56,Jaipur,Suspect
P08930,Person_08930,31,Vadodara,Suspect
P08931,Person_08931,44,Hyderabad,Suspect
P08932,Person_08932,55,Hyderabad,Associate
P08933,Person_08933,48,Jaipur,Associate
P08934,Person_08934,31,Indore,Person of Interest
P08935,Person_08935,27,Rajkot,Witness
P08936,Person_08936,38,Pune,Suspect
P08937,Person_08937,45,Mumbai,Associate
P08938,Person_08938,48,Hyderabad,Associate
P08939,Person_08939,32,Delhi,Person of Interest
P08940,Person_08940,48,Rajkot,Witness
P08941,Person_08941,27,Indore,Suspect
P08942,Person_08942,41,Ahmedabad,Person of Interest
P08943,Person_08943,57,Pune,Associate
P08944,Person_08944,43,Ahmedabad,Associate
P08945,Person_08945,60,Pune,Associate
P08946,Person_08946,61,Delhi,Associate
P08947,Person_08947,48,Surat,Suspect
P08948,Person_08948,53,Hyderabad,Suspect
P08949,Person_08949,25,Mumbai,Person of Interest
P08950,Person_08950,45,Hyderabad,Associate
P08951,Person_08951,28,Ahmedabad,Suspect
P08952,Person_08952,33,Vadodara,Associate
P08953,Person_08953,34,Ahmedabad,Person of Interest
P08954,Person_08954,38,Surat,Person of Interest
P08955,Person_08955,33,Rajkot,Associate
P08956,Person_08956,63,Indore,Associate
P08957,Person_08957,51,Surat,Associate
P08958,Person_08958,40,Mumbai,Suspect
P08959,Person_08959,24,Indore,Suspect
P08960,Person_08960,21,Rajkot,Suspect
P08961,Person_08961,38,Delhi,Person of Interest
P08962,Person_08962,61,Pune,Witness
P08963,Person_08963,36,Indore,Associate
P08964,Person_08964,25,Indore,Person of Interest
P08965,Person_08965,31,Bengaluru,Suspect
P08966,Person_08966,40,Pune,Person of Interest
P08967,Person_08967,34,Surat,Associate
P08968,Person_08968,56,Kolkata,Associate
P08969,Person_08969,26,Jaipur,Suspect
P08970,Person_08970,43,Ahmedabad,Suspect
P08971,Person_08971,33,Delhi,Associate
P08972,Person_08972,59,Surat,Suspect
P08973,Person_08973,21,Hyderabad,Suspect
P08974,Person_08974,25,Bengaluru,Person of Interest
P08975,Person_08975,38,Ahmedabad,Suspect
P08976,Person_08976,28,Bengaluru,Suspect
P08977,Person_08977,49,Jaipur,Person of Interest
P08978,Person_08978,46,Indore,Associate
P08979,Person_08979,45,Ahmedabad,Associate
P08980,Person_08980,43,Hyderabad,Suspect
P08981,Person_08981,29,Jaipur,Suspect
P08982,Person_08982,29,Rajkot,Person of Interest
P08983,Person_08983,39,Mumbai,Person of Interest
P08984,Person_08984,26,Rajkot,Person of Interest
P08985,Person_08985,24,Mumbai,Associate
P08986,Person_08986,56,Jaipur,Suspect
P08987,Person_08987,60,Rajkot,Person of Interest
P08988,Person_08988,58,Jaipur,Person of Interest
P08989,Person_08989,63,Kolkata,Associate
P08990,Person_08990,41,Bengaluru,Person of Interest
P08991,Person_08991,58,Pune,Suspect
P08992,Person_08992,58,Pune,Associate
P08993,Person_08993,44,Pune,Suspect
P08994,Person_08994,37,Rajkot,Suspect
P08995,Person_08995,44,Kolkata,Person of Interest
P08996,Person_08996,23,Mumbai,Suspect
P08997,Person_08997,28,Hyderabad,Suspect
P08998,Person_08998,27,Mumbai,Associate
P08999,Person_08999,49,Bengaluru,Suspect
P09000,Person_09000,54,Surat,Associate
P09001,Person_09001,52,Kolkata,Suspect
P09002,Person_09002,37,Rajkot,Associate
P09003,Person_09003,55,Mumbai,Suspect
P09004,Person_09004,38,Indore,Suspect
P09005,Person_09005,24,Ahmedabad,Person of Interest
P09006,Person_09006,28,Vadodara,Suspect
P09007,Person_09007,38,Indore,Suspect
P09008,Person_09008,38,Ahmedabad,Suspect
P09009,Person_09009,43,Hyderabad,Associate
P09010,Person_09010,55,Jaipur,Associate
P09011,Person_09011,41,Ahmedabad,Suspect
P09012,Person_09012,26,Rajkot,Associate
P09013,Person_09013,56,Rajkot,Suspect
P09014,Person_09014,36,Vadodara,Suspect
P09015,Person_09015,39,Kolkata,Person of Interest
P09016,Person_09016,24,Indore,Associate
P09017,Person_09017,50,Vadodara,Witness
P09018,Person_09018,21,Indore,Person of Interest
P09019,Person_09019,52,Delhi,Suspect
P09020,Person_09020,29,Rajkot,Suspect
P09021,Person_09021,25,Mumbai,Person of Interest
P09022,Person_09022,63,Mumbai,Suspect
P09023,Person_09023,53,Ahmedabad,Associate
P09024,Person_09024,62,Bengaluru,Suspect
P09025,Person_09025,45,Bengaluru,Suspect
P09026,Person_09026,45,Rajkot,Person of Interest
P09027,Person_09027,36,Kolkata,Associate
P09028,Person_09028,55,Surat,Suspect
P09029,Person_09029,32,Kolkata,Suspect
P09030,Person_09030,39,Vadodara,Suspect
P09031,Person_09031,62,Kolkata,Suspect
P09032,Person_09032,55,Vadodara,Associate
P09033,Person_09033,57,Pune,Person of Interest
P09034,Person_09034,42,Delhi,Suspect
P09035,Person_09035,37,Pune,Person of Interest
P09036,Person_09036,22,Vadodara,Person of Interest
P09037,Person_09037,62,Vadodara,Associate
P09038,Person_09038,49,Surat,Person of Interest
P09039,Person_09039,57,Delhi,Suspect
P09040,Person_09040,26,Mumbai,Suspect
P09041,Person_09041,63,Indore,Witness
P09042,Person_09042,62,Rajkot,Associate
P09043,Person_09043,43,Kolkata,Person of Interest
P09044,Person_09044,52,Mumbai,Suspect
P09045,Person_09045,34,Ahmedabad,Associate
P09046,Person_09046,21,Delhi,Associate
P09047,Person_09047,51,Indore,Witness
P09048,Person_09048,22,Mumbai,Person of Interest
P09049,Person_09049,59,Pune,Associate
P09050,Person_09050,48,Delhi,Suspect
P09051,Person_09051,35,Hyderabad,Suspect
P09052,Person_09052,52,Bengaluru,Associate
P09053,Person_09053,22,Hyderabad,Suspect
P09054,Person_09054,28,Bengaluru,Suspect
P09055,Person_09055,61,Vadodara,Associate
P09056,Person_09056,45,Mumbai,Suspect
P09057,Person_09057,25,Indore,Suspect
P09058,Person_09058,33,Hyderabad,Associate
P09059,Person_09059,51,Hyderabad,Suspect
P09060,Person_09060,50,Vadodara,Witness
P09061,Person_09061,22,Kolkata,Person of Interest
P09062,Person_09062,58,Vadodara,Associate
P09063,Person_09063,44,Indore,Suspect
P09064,Person_09064,36,Indore,Person of Interest
P09065,Person_09065,31,Rajkot,Suspect
P09066,Person_09066,34,Hyderabad,Suspect
P09067,Person_09067,42,Bengaluru,Suspect
P09068,Person_09068,64,Ahmedabad,Suspect
P09069,Person_09069,43,Indore,Person of Interest
P09070,Person_09070,40,Pune,Associate
P09071,Person_09071,38,Bengaluru,Associate
P09072,Person_09072,50,Bengaluru,Person of Interest
P09073,Person_09073,58,Pune,Person of Interest
P09074,Person_09074,35,Surat,Person of Interest
P09075,Person_09075,54,Jaipur,Suspect
P09076,Person_09076,60,Vadodara,Person of Interest
P09077,Person_09077,22,Kolkata,Suspect
P09078,Person_09078,48,Ahmedabad,Suspect
P09079,Person_09079,55,Pune,Witness
P09080,Person_09080,26,Indore,Suspect
P09081,Person_09081,51,Delhi,Person of Interest
P09082,Person_09082,57,Rajkot,Suspect
P09083,Person_09083,22,Bengaluru,Person of Interest
P09084,Person_09084,53,Pune,Suspect
P09085,Person_09085,21,Delhi,Suspect
P09086,Person_09086,25,Mumbai,Suspect
P09087,Person_09087,51,Hyderabad,Suspect
P09088,Person_09088,28,Kolkata,Associate
P09089,Person_09089,34,Hyderabad,Suspect
P09090,Person_09090,42,Kolkata,Person of Interest
P09091,Person_09091,38,Kolkata,Witness
P09092,Person_09092,26,Surat,Suspect
P09093,Person_09093,61,Delhi,Suspect
P09094,Person_09094,33,Indore,Person of Interest
P09095,Person_09095,52,Surat,Person of Interest
P09096,Person_09096,44,Hyderabad,Associate
P09097,Person_09097,37,Bengaluru,Suspect
P09098,Person_09098,56,Indore,Suspect
P09099,Person_09099,32,Bengaluru,Suspect
P09100,Person_09100,27,Rajkot,Person of Interest
P09101,Person_09101,33,Kolkata,Suspect
P09102,Person_09102,61,Mumbai,Person of Interest
P09103,Person_09103,22,Delhi,Person of Interest
P09104,Person_09104,57,Vadodara,Person of Interest
P09105,Person_09105,24,Jaipur,Associate
P09106,Person_09106,47,Bengaluru,Suspect
P09107,Person_09107,32,Rajkot,Associate
P09108,Person_09108,45,Jaipur,Suspect
P09109,Person_09109,55,Delhi,Suspect
P09110,Person_09110,33,Delhi,Associate
P09111,Person_09111,61,Bengaluru,Associate
P09112,Person_09112,35,Kolkata,Suspect
P09113,Person_09113,63,Ahmedabad,Suspect
P09114,Person_09114,41,Hyderabad,Associate
P09115,Person_09115,42,Kolkata,Witness
P09116,Person_09116,47,Vadodara,Suspect
P09117,Person_09117,48,Bengaluru,Suspect
P09118,Person_09118,42,Jaipur,Person of Interest
P09119,Person_09119,22,Rajkot,Associate
P09120,Person_09120,35,Rajkot,Person of Interest
P09121,Person_09121,42,Indore,Associate
P09122,Person_09122,34,Mumbai,Suspect
P09123,Person_09123,37,Mumbai,Suspect
P09124,Person_09124,58,Pune,Suspect
P09125,Person_09125,52,Pune,Person of Interest
P09126,Person_09126,39,Rajkot,Suspect
P09127,Person_09127,27,Mumbai,Person of Interest
P09128,Person_09128,57,Rajkot,Person of Interest
P09129,Person_09129,30,Vadodara,Person of Interest
P09130,Person_09130,24,Pune,Person of Interest
P09131,Person_09131,56,Pune,Associate
P09132,Person_09132,26,Kolkata,Person of Interest
P09133,Person_09133,64,Hyderabad,Witness
P09134,Person_09134,62,Delhi,Associate
P09135,Person_09135,40,Hyderabad,Associate
P09136,Person_09136,62,Mumbai,Associate
P09137,Person_09137,49,Vadodara,Associate
P09138,Person_09138,28,Kolkata,Suspect
P09139,Person_09139,39,Bengaluru,Suspect
P09140,Person_09140,54,Indore,Suspect
P09141,Person_09141,33,Pune,Person of Interest
P09142,Person_09142,49,Bengaluru,Witness
P09143,Person_09143,52,Ahmedabad,Person of Interest
P09144,Person_09144,40,Vadodara,Suspect
P09145,Person_09145,31,Ahmedabad,Suspect
P09146,Person_09146,40,Ahmedabad,Suspect
P09147,Person_09147,27,Pune,Associate
P09148,Person_09148,24,Hyderabad,Witness
P09149,Person_09149,53,Vadodara,Associate
P09150,Person_09150,36,Delhi,Associate
P09151,Person_09151,62,Hyderabad,Associate
P09152,Person_09152,22,Bengaluru,Suspect
P09153,Person_09153,30,Delhi,Suspect
P09154,Person_09154,26,Pune,Suspect
P09155,Person_09155,36,Delhi,Associate
P09156,Person_09156,37,Bengaluru,Person of Interest
P09157,Person_09157,44,Indore,Suspect
P09158,Person_09158,53,Jaipur,Suspect
P09159,Person_09159,31,Indore,Person of Interest
P09160,Person_09160,57,Hyderabad,Suspect
P09161,Person_09161,50,Jaipur,Witness
P09162,Person_09162,37,Surat,Suspect
P09163,Person_09163,41,Rajkot,Suspect
P09164,Person_09164,53,Rajkot,Suspect
P09165,Person_09165,44,Mumbai,Associate
P09166,Person_09166,64,Pune,Suspect
P09167,Person_09167,42,Bengaluru,Suspect
P09168,Person_09168,64,Rajkot,Associate
P09169,Person_09169,28,Surat,Suspect
P09170,Person_09170,39,Mumbai,Person of Interest
P09171,Person_09171,43,Pune,Person of Interest
P09172,Person_09172,49,Bengaluru,Suspect
P09173,Person_09173,43,Jaipur,Person of Interest
P09174,Person_09174,64,Bengaluru,Suspect
P09175,Person_09175,22,Jaipur,Suspect
P09176,Person_09176,27,Jaipur,Associate
